1317150226,100,4.163,TRUE,1
1317150232,100,4.188,TRUE,1
1317150341,100,4.136,TRUE,1
1317150352,100,4.205,TRUE,1
1317150380,100,4.193,TRUE,1
1317150441,100,4.198,TRUE,1
1317150443,100,4.146,TRUE,1
1317150445,100,4.141,TRUE,1
1317150451,100,4.143,TRUE,1
1317150455,100,4.156,TRUE,1
1317150466,100,4.201,TRUE,1
1317150468,100,4.133,TRUE,1
1317150533,100,4.191,TRUE,1
1317150591,100,4.143,TRUE,1
1317150596,100,4.175,TRUE,1
1317150659,100,4.206,TRUE,1
1317150661,100,4.126,TRUE,1
1317150663,100,4.143,TRUE,1
1317150671,100,4.148,TRUE,1
1317150684,100,4.171,TRUE,1
1317150841,100,4.183,TRUE,1
1317150929,100,4.121,TRUE,1
1317150939,100,4.186,TRUE,1
1317150941,100,4.163,TRUE,1
1317150942,100,4.118,TRUE,1
1317150977,100,4.166,TRUE,1
1317150982,99,4.167,FALSE,0
1317151140,99,4.198,FALSE,0
1317151938,99,4.201,FALSE,0
1317151946,99,4.161,FALSE,0
1317152124,99,4.195,FALSE,0
1317152605,99,4.156,FALSE,0
1317152774,99,4.196,FALSE,0
1317152776,99,4.196,FALSE,0
1317152778,99,4.196,FALSE,0
1317152784,99,4.191,FALSE,0
1317152802,99,4.21,FALSE,0
1317152807,99,4.091,FALSE,0
1317152810,99,4.096,FALSE,0
1317152838,99,4.191,FALSE,0
1317152881,99,4.181,FALSE,0
1317152922,99,4.181,FALSE,0
1317152922,98,4.193,FALSE,0
1317153042,98,4.193,FALSE,0
1317153150,98,4.176,FALSE,0
1317153156,98,4.19,FALSE,0
1317153159,98,4.131,FALSE,0
1317153161,98,4.137,FALSE,0
1317153162,98,4.137,FALSE,0
1317153199,98,4.171,FALSE,0
1317153204,98,4.183,FALSE,0
1317153217,98,4.186,FALSE,0
1317153281,98,4.191,FALSE,0
1317153282,98,4.191,FALSE,0
1317153402,98,4.191,FALSE,0
1317153447,98,4.098,FALSE,0
1317153449,98,4.137,FALSE,0
1317153522,98,4.137,FALSE,0
1317153641,98,4.188,FALSE,0
1317153642,98,4.188,FALSE,0
1317153738,98,4.19,FALSE,0
1317153761,98,4.19,FALSE,0
1317153762,98,4.19,FALSE,0
1317153763,98,4.136,FALSE,0
1317153882,98,4.136,FALSE,0
1317154002,98,4.136,FALSE,0
1317154121,98,4.188,FALSE,0
1317154122,98,4.188,FALSE,0
1317154123,98,4.098,FALSE,0
1317154242,98,4.098,FALSE,0
1317154263,98,4.186,FALSE,0
1317154274,98,4.186,FALSE,0
1317154282,98,4.121,FALSE,0
1317154288,98,4.131,FALSE,0
1317154320,98,4.167,FALSE,0
1317154322,97,4.168,FALSE,0
1317154324,97,4.163,FALSE,0
1317154326,97,4.165,FALSE,0
1317154334,97,4.168,FALSE,0
1317154336,97,4.168,FALSE,0
1317154348,97,4.168,FALSE,0
1317154352,97,4.166,FALSE,0
1317154354,97,4.168,FALSE,0
1317154356,97,4.167,FALSE,0
1317154358,97,4.168,FALSE,0
1317154362,97,4.168,FALSE,0
1317154362,97,4.163,FALSE,0
1317154380,97,4.168,FALSE,0
1317154382,97,4.167,FALSE,0
1317154384,97,4.167,FALSE,0
1317154386,97,4.168,FALSE,0
1317154388,97,4.166,FALSE,0
1317154390,97,4.166,FALSE,0
1317154393,97,4.121,FALSE,0
1317154424,97,4.093,FALSE,0
1317154426,97,4.091,FALSE,0
1317154432,97,4.141,FALSE,0
1317154465,97,4.161,FALSE,0
1317154481,97,4.178,FALSE,0
1317154482,97,4.178,FALSE,0
1317154602,97,4.178,FALSE,0
1317154634,97,4.101,FALSE,0
1317154705,97,4.151,FALSE,0
1317154722,97,4.151,FALSE,0
1317154842,97,4.151,FALSE,0
1317154900,97,4.158,FALSE,0
1317154961,97,4.178,FALSE,0
1317154962,97,4.178,FALSE,0
1317154974,97,4.157,FALSE,0
1317154983,97,4.161,FALSE,0
1317155081,97,4.161,FALSE,0
1317155081,97,4.173,FALSE,0
1317155108,97,4.165,FALSE,0
1317155201,97,4.165,FALSE,0
1317155201,97,4.177,FALSE,0
1317155321,97,4.177,FALSE,0
1317155321,96,4.176,FALSE,0
1317155442,96,4.176,FALSE,0
1317155561,96,4.176,FALSE,0
1317155681,96,4.176,FALSE,0
1317155690,96,4.106,FALSE,0
1317155801,96,4.106,FALSE,0
1317155801,96,4.171,FALSE,0
1317155921,96,4.171,FALSE,0
1317156018,96,4.156,FALSE,0
1317156041,96,4.166,FALSE,0
1317156041,96,4.166,FALSE,0
1317156160,96,4.168,FALSE,0
1317156161,96,4.168,FALSE,0
1317156281,96,4.168,FALSE,0
1317156401,96,4.168,FALSE,0
1317156404,96,4.087,FALSE,0
1317156410,95,4.09,FALSE,0
1317156520,95,4.166,FALSE,0
1317156521,95,4.166,FALSE,0
1317156640,95,4.167,FALSE,0
1317156641,95,4.167,FALSE,0
1317156761,95,4.167,FALSE,0
1317156763,95,4.078,FALSE,0
1317156790,95,4.146,FALSE,0
1317156846,95,4.141,FALSE,0
1317156852,95,4.083,FALSE,0
1317156878,95,4.056,FALSE,0
1317156880,95,4.056,FALSE,0
1317156882,95,4.098,FALSE,0
1317156927,95,4.141,FALSE,0
1317156948,95,4.157,FALSE,0
1317157001,95,4.157,FALSE,0
1317157001,95,4.16,FALSE,0
1317157120,95,4.16,FALSE,0
1317157120,95,4.161,FALSE,0
1317157138,95,4.098,FALSE,0
1317157239,95,4.161,FALSE,0
1317157240,95,4.161,FALSE,0
1317157245,95,4.093,FALSE,0
1317157338,95,4.156,FALSE,0
1317157360,94,4.157,FALSE,0
1317157360,94,4.157,FALSE,0
1317157388,94,4.121,FALSE,0
1317157400,94,4.157,FALSE,0
1317157480,94,4.158,FALSE,0
1317157480,94,4.158,FALSE,0
1317157600,94,4.158,FALSE,0
1317157626,94,4.155,FALSE,0
1317157634,94,4.127,FALSE,0
1317157642,94,4.096,FALSE,0
1317157654,94,4.142,FALSE,0
1317157720,94,4.156,FALSE,0
1317157721,94,4.156,FALSE,0
1317157841,94,4.156,FALSE,0
1317157960,94,4.156,FALSE,0
1317157961,94,4.156,FALSE,0
1317157962,94,4.026,FALSE,0
1317157970,94,4.033,FALSE,0
1317157974,94,4.048,FALSE,0
1317157976,94,4.046,FALSE,0
1317157978,94,4.063,FALSE,0
1317157982,94,4.041,FALSE,0
1317157993,94,4.096,FALSE,0
1317158002,94,4.137,FALSE,0
1317158030,94,4.146,FALSE,0
1317158080,94,4.148,FALSE,0
1317158081,94,4.148,FALSE,0
1317158200,93,4.147,FALSE,0
1317158201,93,4.147,FALSE,0
1317158321,93,4.147,FALSE,0
1317158347,93,4.086,FALSE,0
1317158440,93,4.148,FALSE,0
1317158441,93,4.148,FALSE,0
1317158561,93,4.148,FALSE,0
1317158679,93,4.148,FALSE,0
1317158743,93,4.096,FALSE,0
1317158798,93,4.146,FALSE,0
1317158799,93,4.146,FALSE,0
1317158919,93,4.146,FALSE,0
1317159038,93,4.142,FALSE,0
1317159063,93,4.142,FALSE,0
1317159063,93,4.116,FALSE,0
1317159073,93,4.137,FALSE,0
1317159094,93,4.14,FALSE,0
1317159159,93,4.14,FALSE,0
1317159267,93,4.14,FALSE,0
1317159267,92,4.046,FALSE,0
1317159269,92,4.121,FALSE,0
